benchmark,size_label,size,type,line,end,name,function,share,seconds,hotness,excluded,in_main,in_timed_region
polybench/2mm,agent,default,loop,46,47,,init_array,0.00305002033346889,4.5e-05,MAYBE,True,False,False
polybench/2mm,agent,default,function,31,48,init_array,init_array,0.023857936830689982,0.000352,MAYBE,True,False,False
polybench/2mm,agent,default,loop,84,90,,kernel_2mm,0.450589670597804,0.006648,YES,False,False,False
polybench/2mm,agent,default,loop,85,90,,kernel_2mm,0.4503185576792734,0.006644,YES,False,False,False
polybench/2mm,agent,default,loop,88,89,,kernel_2mm,0.4145994306628711,0.006117,YES,False,False,False
polybench/2mm,agent,default,loop,91,97,,kernel_2mm,0.45025077944964076,0.006643,YES,False,False,False
polybench/2mm,agent,default,loop,92,97,,kernel_2mm,0.4501152229903755,0.006641,YES,False,False,False
polybench/2mm,agent,default,loop,95,96,,kernel_2mm,0.4136505354480141,0.006103,YES,False,False,False
polybench/2mm,agent,default,function,79,100,kernel_2mm,kernel_2mm,0.9008404500474448,0.013291,YES,False,False,False
polybench/2mm,agent,default,loop,59,63,,print_array,0.0703538023586824,0.001038,MAYBE,True,False,False
polybench/2mm,agent,default,loop,60,63,,print_array,0.06994713298088653,0.001032,MAYBE,True,False,False
polybench/2mm,agent,default,function,56,65,print_array,print_array,0.0703538023586824,0.001038,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,function,104,169,main,main,1.0,7.34938,YES,True,False,False
polybench/2mm,verify,STANDARD,loop,36,38,,init_array,0.0003869714179971644,0.002844,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,37,38,,init_array,0.0003837058364106904,0.00282,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,39,41,,init_array,0.0004374518666880744,0.003215,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,40,41,,init_array,0.00043187316481118135,0.003174,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,42,44,,init_array,0.0003970402945554591,0.002918,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,43,44,,init_array,0.00039173372447743894,0.002879,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,45,47,,init_array,0.0003922779880751846,0.002883,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,46,47,,init_array,0.00038751568159491,0.002848,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,function,31,48,init_array,init_array,0.0016137415673158826,0.01186,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,84,90,,kernel_2mm,0.4960238822866691,3.645468,YES,False,False,False
polybench/2mm,verify,STANDARD,loop,85,90,,kernel_2mm,0.4960204806391832,3.645443,YES,False,False,False
polybench/2mm,verify,STANDARD,loop,88,89,,kernel_2mm,0.4910821048850379,3.609149,YES,False,False,False
polybench/2mm,verify,STANDARD,loop,91,97,,kernel_2mm,0.4930645850398265,3.623719,YES,False,False,False
polybench/2mm,verify,STANDARD,loop,92,97,,kernel_2mm,0.49306050306284344,3.623689,YES,False,False,False
polybench/2mm,verify,STANDARD,loop,95,96,,kernel_2mm,0.4883930345144761,3.589386,YES,False,False,False
polybench/2mm,verify,STANDARD,function,79,100,kernel_2mm,kernel_2mm,0.9890884673264955,7.269187,YES,False,False,False
polybench/2mm,verify,STANDARD,loop,59,63,,print_array,0.008949598469530763,0.065774,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,loop,60,63,,print_array,0.00894483616305049,0.065739,MAYBE,True,False,False
polybench/2mm,verify,STANDARD,function,56,65,print_array,print_array,0.008949598469530763,0.065774,MAYBE,True,False,False
polybench/3mm,agent,default,function,109,180,main,main,1.0,0.021459,YES,True,False,False
polybench/3mm,agent,default,loop,32,34,,init_array,0.004427046926697423,9.5e-05,MAYBE,True,False,False
polybench/3mm,agent,default,loop,33,34,,init_array,0.004333845938766951,9.3e-05,MAYBE,True,False,False
polybench/3mm,agent,default,loop,35,37,,init_array,0.004473647420662659,9.6e-05,MAYBE,True,False,False
polybench/3mm,agent,default,loop,36,37,,init_array,0.004333845938766951,9.3e-05,MAYBE,True,False,False
polybench/3mm,agent,default,loop,38,40,,init_array,0.004473647420662659,9.6e-05,MAYBE,True,False,False
polybench/3mm,agent,default,loop,39,40,,init_array,0.004240644950836479,9.1e-05,MAYBE,True,False,False
polybench/3mm,agent,default,loop,41,43,,init_array,0.004520247914627895,9.7e-05,MAYBE,True,False,False
polybench/3mm,agent,default,loop,42,43,,init_array,0.0043804464327321865,9.4e-05,MAYBE,True,False,False
polybench/3mm,agent,default,function,29,44,init_array,init_array,0.017987790670581108,0.000386,MAYBE,True,False,False
polybench/3mm,agent,default,loop,80,86,,kernel_3mm,0.3099864858567501,0.006652,YES,False,False,False
polybench/3mm,agent,default,loop,81,86,,kernel_3mm,0.3098466843748544,0.006649,YES,False,False,False
polybench/3mm,agent,default,loop,84,85,,kernel_3mm,0.2844028146698355,0.006103,YES,False,False,False
polybench/3mm,agent,default,loop,88,94,,kernel_3mm,0.3098466843748544,0.006649,YES,False,False,False
polybench/3mm,agent,default,loop,89,94,,kernel_3mm,0.3094738804231325,0.006641,YES,False,False,False
polybench/3mm,agent,default,loop,92,93,,kernel_3mm,0.28319120182673935,0.006077,YES,False,False,False
polybench/3mm,agent,default,loop,96,102,,kernel_3mm,0.310359289808472,0.00666,YES,False,False,False
polybench/3mm,agent,default,loop,97,102,,kernel_3mm,0.31017288783261104,0.006656,YES,False,False,False
polybench/3mm,agent,default,loop,100,101,,kernel_3mm,0.2836572067663918,0.006087,YES,False,False,False
polybench/3mm,agent,default,function,75,105,kernel_3mm,kernel_3mm,0.930285661028007,0.019963,YES,False,False,False
polybench/3mm,agent,default,loop,55,59,,print_array,0.048511114217810715,0.001041,MAYBE,True,False,False
polybench/3mm,agent,default,loop,56,59,,print_array,0.04818491076005406,0.001034,MAYBE,True,False,False
polybench/3mm,agent,default,function,52,61,print_array,print_array,0.048511114217810715,0.001041,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,function,109,180,main,main,1.0,10.933346,YES,True,False,False
polybench/3mm,verify,STANDARD,loop,32,34,,init_array,0.0005275603644117729,0.005768,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,33,34,,init_array,0.0005249079284603268,0.005739,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,35,37,,init_array,0.00055335301745687,0.00605,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,36,37,,init_array,0.0005499688750360594,0.006013,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,38,40,,init_array,0.0005412798607123564,0.005918,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,39,40,,init_array,0.0005384444981435692,0.005887,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,41,43,,init_array,0.0005511578980487767,0.006026,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,42,43,,init_array,0.0005482310721713189,0.005994,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,function,29,44,init_array,init_array,0.002173351140629776,0.023762,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,80,86,,kernel_3mm,0.3144211296340571,3.437675,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,81,86,,kernel_3mm,0.31441728817509296,3.437633,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,84,85,,kernel_3mm,0.31110924322709627,3.401465,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,88,94,,kernel_3mm,0.32625428665661915,3.567051,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,89,94,,kernel_3mm,0.32625135983074166,3.567019,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,92,93,,kernel_3mm,0.3229829184953993,3.531284,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,96,102,,kernel_3mm,0.35084520328909374,3.835912,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,97,102,,kernel_3mm,0.3508428252430683,3.835886,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,100,101,,kernel_3mm,0.34752590835413055,3.799621,YES,False,False,False
polybench/3mm,verify,STANDARD,function,75,105,kernel_3mm,kernel_3mm,0.99152061957977,10.840638,YES,False,False,False
polybench/3mm,verify,STANDARD,loop,55,59,,print_array,0.006026243018376991,0.065887,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,loop,56,59,,print_array,0.0060225844860301685,0.065847,MAYBE,True,False,False
polybench/3mm,verify,STANDARD,function,52,61,print_array,print_array,0.006026243018376991,0.065887,MAYBE,True,False,False
polybench/adi,agent,default,function,106,153,main,main,1.0,0.061256,YES,True,False,False
polybench/adi,agent,default,loop,31,37,,init_array,0.0749314352879718,0.00459,MAYBE,True,False,False
polybench/adi,agent,default,loop,32,37,,init_array,0.07468656131644247,0.004575,MAYBE,True,False,False
polybench/adi,agent,default,function,28,38,init_array,init_array,0.0749314352879718,0.00459,MAYBE,True,False,False
polybench/adi,agent,default,loop,71,99,,kernel_adi,0.6660082277654434,0.040797,YES,False,False,False
polybench/adi,agent,default,loop,73,78,,kernel_adi,0.27200600757476817,0.016662,YES,False,False,False
polybench/adi,agent,default,loop,74,78,,kernel_adi,0.2693613686822516,0.0165,YES,False,False,False
polybench/adi,agent,default,loop,80,81,,kernel_adi,0.00016324931435287974,1e-05,MAYBE,False,False,False
polybench/adi,agent,default,loop,83,85,,kernel_adi,0.12606112054329371,0.007722,MAYBE,False,False,False
polybench/adi,agent,default,loop,84,85,,kernel_adi,0.1237919550737887,0.007583,MAYBE,False,False,False
polybench/adi,agent,default,loop,87,91,,kernel_adi,0.15066279221627268,0.009229,MAYBE,False,False,False
polybench/adi,agent,default,loop,88,91,,kernel_adi,0.14795285359801488,0.009063,MAYBE,False,False,False
polybench/adi,agent,default,loop,93,94,,kernel_adi,0.00016324931435287974,1e-05,MAYBE,False,False,False
polybench/adi,agent,default,loop,96,98,,kernel_adi,0.11693548387096775,0.007163,MAYBE,False,False,False
polybench/adi,agent,default,loop,97,98,,kernel_adi,0.11385007182969832,0.006974,MAYBE,False,False,False
polybench/adi,agent,default,function,67,102,kernel_adi,kernel_adi,0.6660082277654434,0.040797,YES,False,False,False
polybench/adi,agent,default,loop,50,54,,print_array,0.256970745722868,0.015741,YES,True,False,False
polybench/adi,agent,default,loop,51,54,,print_array,0.25669322188846805,0.015724,YES,True,False,False
polybench/adi,agent,default,function,47,56,print_array,print_array,0.256970745722868,0.015741,YES,True,False,False
polybench/adi,verify,LARGE,function,106,153,main,main,1.0,3.709224,YES,True,False,False
polybench/adi,verify,LARGE,loop,31,37,,init_array,0.02130580412506767,0.079028,MAYBE,True,False,False
polybench/adi,verify,LARGE,loop,32,37,,init_array,0.02129205461843232,0.078977,MAYBE,True,False,False
polybench/adi,verify,LARGE,function,28,38,init_array,init_array,0.02130580412506767,0.079028,MAYBE,True,False,False
polybench/adi,verify,LARGE,loop,71,99,,kernel_adi,0.9098873511009312,3.374976,YES,False,False,False
polybench/adi,verify,LARGE,loop,73,78,,kernel_adi,0.3537413755545634,1.312106,YES,False,False,False
polybench/adi,verify,LARGE,loop,74,78,,kernel_adi,0.35286787748596476,1.308866,YES,False,False,False
polybench/adi,verify,LARGE,loop,80,81,,kernel_adi,0.0002771469180615676,0.001028,MAYBE,False,False,False
polybench/adi,verify,LARGE,loop,83,85,,kernel_adi,0.19942365303362644,0.739707,YES,False,False,False
polybench/adi,verify,LARGE,loop,84,85,,kernel_adi,0.19857873237097573,0.736573,YES,False,False,False
polybench/adi,verify,LARGE,loop,87,91,,kernel_adi,0.19614560889285737,0.727548,MAYBE,False,False,False
polybench/adi,verify,LARGE,loop,88,91,,kernel_adi,0.19526806685171885,0.724293,MAYBE,False,False,False
polybench/adi,verify,LARGE,loop,93,94,,kernel_adi,3.7204547366241564e-05,0.000138,MAYBE,False,False,False
polybench/adi,verify,LARGE,loop,96,98,,kernel_adi,0.16025885737825485,0.594436,MAYBE,False,False,False
polybench/adi,verify,LARGE,loop,97,98,,kernel_adi,0.15941393671560414,0.591302,MAYBE,False,False,False
polybench/adi,verify,LARGE,function,67,102,kernel_adi,kernel_adi,0.9098873511009312,3.374976,YES,False,False,False
polybench/adi,verify,LARGE,loop,50,54,,print_array,0.06778560690861485,0.251432,MAYBE,True,False,False
polybench/adi,verify,LARGE,loop,51,54,,print_array,0.06776889182211697,0.25137,MAYBE,True,False,False
polybench/adi,verify,LARGE,function,47,56,print_array,print_array,0.06778560690861485,0.251432,MAYBE,True,False,False
polybench/atax,agent,default,function,83,135,main,main,1.0,0.002534,YES,True,False,False
polybench/atax,agent,default,loop,30,31,,init_array,0.0003946329913180742,1e-06,MAYBE,True,False,False
polybench/atax,agent,default,loop,32,34,,init_array,0.5524861878453039,0.0014,YES,True,False,False
polybench/atax,agent,default,loop,33,34,,init_array,0.5461720599842147,0.001384,YES,True,False,False
polybench/atax,agent,default,function,27,35,init_array,init_array,0.5528808208366219,0.001401,YES,True,False,False
polybench/atax,agent,default,loop,69,76,,kernel_atax,0.40805051302288875,0.001034,YES,False,False,False
polybench/atax,agent,default,loop,72,73,,kernel_atax,0.27426992896606156,0.000695,YES,False,False,False
polybench/atax,agent,default,loop,74,75,,kernel_atax,0.12036306235201263,0.000305,MAYBE,False,False,False
polybench/atax,agent,default,function,63,79,kernel_atax,kernel_atax,0.4084451460142068,0.001035,YES,False,False,False
polybench/atax,agent,default,loop,47,50,,print_array,0.0122336227308603,3.1e-05,MAYBE,True,False,False
polybench/atax,agent,default,function,44,52,print_array,print_array,0.0122336227308603,3.1e-05,MAYBE,True,False,False
polybench/bicg,agent,default,function,93,152,main,main,1.0,0.002239,YES,True,False,False
polybench/bicg,agent,default,loop,31,32,,init_array,0.00044662795891022776,1e-06,MAYBE,True,False,False
polybench/bicg,agent,default,loop,33,37,,init_array,0.6185797230906654,0.001385,YES,True,False,False
polybench/bicg,agent,default,loop,35,36,,init_array,0.6100937918713711,0.001366,YES,True,False,False
polybench/bicg,agent,default,function,28,38,init_array,init_array,0.6194729790084859,0.001387,YES,True,False,False
polybench/bicg,agent,default,loop,78,86,,kernel_bicg,0.32291201429209465,0.000723,YES,False,False,False
polybench/bicg,agent,default,loop,81,85,,kernel_bicg,0.3153193389906208,0.000706,YES,False,False,False
polybench/bicg,agent,default,function,72,89,kernel_bicg,kernel_bicg,0.32291201429209465,0.000723,YES,False,False,False
polybench/bicg,agent,default,loop,51,54,,print_array,0.013845466726217061,3.1e-05,MAYBE,True,False,False
polybench/bicg,agent,default,loop,55,58,,print_array,0.013845466726217061,3.1e-05,MAYBE,True,False,False
polybench/bicg,agent,default,function,48,60,print_array,print_array,0.02813756141134435,6.3e-05,MAYBE,True,False,False
polybench/cholesky,agent,default,function,88,130,main,main,1.0,0.002894,YES,True,False,False
polybench/cholesky,agent,default,loop,30,35,,init_array,0.040428472702142365,0.000117,MAYBE,True,False,False
polybench/cholesky,agent,default,loop,33,34,,init_array,0.03489979267449896,0.000101,MAYBE,True,False,False
polybench/cholesky,agent,default,function,27,36,init_array,init_array,0.040428472702142365,0.000117,MAYBE,True,False,False
polybench/cholesky,agent,default,loop,68,81,,kernel_cholesky,0.5867311679336559,0.001698,YES,False,False,False
polybench/cholesky,agent,default,loop,71,72,,kernel_cholesky,0.008638562543192814,2.5e-05,MAYBE,False,False,False
polybench/cholesky,agent,default,loop,74,80,,kernel_cholesky,0.5760193503800968,0.001667,YES,False,False,False
polybench/cholesky,agent,default,loop,77,78,,kernel_cholesky,0.4561161022805805,0.00132,YES,False,False,False
polybench/cholesky,agent,default,function,62,84,kernel_cholesky,kernel_cholesky,0.5870767104353836,0.001699,YES,False,False,False
polybench/cholesky,agent,default,loop,48,52,,print_array,0.359364201796821,0.00104,YES,True,False,False
polybench/cholesky,agent,default,loop,49,52,,print_array,0.35832757429163786,0.001037,YES,True,False,False
polybench/cholesky,agent,default,function,45,53,print_array,print_array,0.359364201796821,0.00104,YES,True,False,False
polybench/correlation,agent,default,function,124,177,main,main,1.0,0.198987,YES,True,False,False
polybench/correlation,agent,default,loop,33,35,,init_array,0.002648414218014242,0.000527,MAYBE,True,False,False
polybench/correlation,agent,default,loop,34,35,,init_array,0.00255795604737998,0.000509,MAYBE,True,False,False
polybench/correlation,agent,default,function,28,36,init_array,init_array,0.002648414218014242,0.000527,MAYBE,True,False,False
polybench/correlation,agent,default,loop,75,81,,kernel_correlation,0.003618326825370502,0.00072,MAYBE,False,False,False
polybench/correlation,agent,default,loop,78,79,,kernel_correlation,0.0035379195625844903,0.000704,MAYBE,False,False,False
polybench/correlation,agent,default,loop,84,95,,kernel_correlation,0.0036384286410670046,0.000724,MAYBE,False,False,False
polybench/correlation,agent,default,loop,87,88,,kernel_correlation,0.003542945016508616,0.000705,MAYBE,False,False,False
polybench/correlation,agent,default,loop,98,103,,kernel_correlation,0.00360827591752225,0.000718,MAYBE,False,False,False
polybench/correlation,agent,default,loop,99,103,,kernel_correlation,0.003482639569419108,0.000693,MAYBE,False,False,False
polybench/correlation,agent,default,loop,106,116,,kernel_correlation,0.9064863533798692,0.180379,YES,False,False,False
polybench/correlation,agent,default,loop,109,115,,kernel_correlation,0.906405946117083,0.180363,YES,False,False,False
polybench/correlation,agent,default,loop,112,113,,kernel_correlation,0.8848819269600526,0.17608,YES,False,False,False
polybench/correlation,agent,default,function,66,120,kernel_correlation,kernel_correlation,0.9173513847638288,0.182541,YES,False,False,False
polybench/correlation,agent,default,loop,48,52,,print_array,0.07897500841763533,0.015715,MAYBE,True,False,False
polybench/correlation,agent,default,loop,49,52,,print_array,0.07893983024016644,0.015708,MAYBE,True,False,False
polybench/correlation,agent,default,function,45,54,print_array,print_array,0.07897500841763533,0.015715,MAYBE,True,False,False
polybench/correlation,verify,LARGE,function,124,177,main,main,1.0,12.033047,YES,True,False,False
polybench/correlation,verify,LARGE,loop,33,35,,init_array,0.000829382616057263,0.00998,MAYBE,True,False,False
polybench/correlation,verify,LARGE,loop,34,35,,init_array,0.0008246456612360942,0.009923,MAYBE,True,False,False
polybench/correlation,verify,LARGE,function,28,36,init_array,init_array,0.0008294657205278099,0.009981,MAYBE,True,False,False
polybench/correlation,verify,LARGE,loop,75,81,,kernel_correlation,0.0010347337627784551,0.012451,MAYBE,False,False,False
polybench/correlation,verify,LARGE,loop,78,79,,kernel_correlation,0.0010286671364285371,0.012378,MAYBE,False,False,False
polybench/correlation,verify,LARGE,loop,84,95,,kernel_correlation,0.0010557591938268004,0.012704,MAYBE,False,False,False
polybench/correlation,verify,LARGE,loop,87,88,,kernel_correlation,0.0010491108361830549,0.012624,MAYBE,False,False,False
polybench/correlation,verify,LARGE,loop,98,103,,kernel_correlation,0.0009435681585885935,0.011354,MAYBE,False,False,False
polybench/correlation,verify,LARGE,loop,99,103,,kernel_correlation,0.0009392467261201589,0.011302,MAYBE,False,False,False
polybench/correlation,verify,LARGE,loop,106,116,,kernel_correlation,0.9749659417103582,11.731811,YES,False,False,False
polybench/correlation,verify,LARGE,loop,109,115,,kernel_correlation,0.9749592933527144,11.731731,YES,False,False,False
polybench/correlation,verify,LARGE,loop,112,113,,kernel_correlation,0.9687233831962927,11.656694,YES,False,False,False
polybench/correlation,verify,LARGE,function,66,120,kernel_correlation,kernel_correlation,0.978000002825552,11.76832,YES,False,False,False
polybench/correlation,verify,LARGE,loop,48,52,,print_array,0.02088340550818093,0.251291,MAYBE,True,False,False
polybench/correlation,verify,LARGE,loop,49,52,,print_array,0.02087900097124195,0.251238,MAYBE,True,False,False
polybench/correlation,verify,LARGE,function,45,54,print_array,print_array,0.02088340550818093,0.251291,MAYBE,True,False,False
polybench/covariance,agent,default,function,97,147,main,main,1.0,0.197985,YES,True,False,False
polybench/covariance,agent,default,loop,32,34,,init_array,0.0026820213652549436,0.000531,MAYBE,True,False,False
polybench/covariance,agent,default,loop,33,34,,init_array,0.002575952723691189,0.00051,MAYBE,True,False,False
polybench/covariance,agent,default,function,27,35,init_array,init_array,0.0026820213652549436,0.000531,MAYBE,True,False,False
polybench/covariance,agent,default,loop,69,75,,kernel_covariance,0.003641690027022249,0.000721,MAYBE,False,False,False
polybench/covariance,agent,default,loop,72,73,,kernel_covariance,0.0035659267116195676,0.000706,MAYBE,False,False,False
polybench/covariance,agent,default,loop,78,80,,kernel_covariance,0.0011718059448948153,0.000232,MAYBE,False,False,False
polybench/covariance,agent,default,loop,79,80,,kernel_covariance,0.0010758390787180847,0.000213,MAYBE,False,False,False
polybench/covariance,agent,default,loop,83,90,,kernel_covariance,0.912569134025305,0.180675,YES,False,False,False
polybench/covariance,agent,default,loop,84,90,,kernel_covariance,0.9125438795868374,0.18067,YES,False,False,False
polybench/covariance,agent,default,loop,87,88,,kernel_covariance,0.8905472636815921,0.176315,YES,False,False,False
polybench/covariance,agent,default,function,64,93,kernel_covariance,kernel_covariance,0.9173876808849156,0.181629,YES,False,False,False
polybench/covariance,agent,default,loop,47,51,,print_array,0.07938480187893021,0.015717,MAYBE,True,False,False
polybench/covariance,agent,default,loop,48,51,,print_array,0.07928378412505997,0.015697,MAYBE,True,False,False
polybench/covariance,agent,default,function,44,53,print_array,print_array,0.07938480187893021,0.015717,MAYBE,True,False,False
polybench/covariance,verify,LARGE,function,97,147,main,main,1.0,12.081027,YES,True,False,False
polybench/covariance,verify,LARGE,loop,32,34,,init_array,0.0007775828992021952,0.009394,MAYBE,True,False,False
polybench/covariance,verify,LARGE,loop,33,34,,init_array,0.0007717886898191685,0.009324,MAYBE,True,False,False
polybench/covariance,verify,LARGE,function,27,35,init_array,init_array,0.0007775828992021952,0.009394,MAYBE,True,False,False
polybench/covariance,verify,LARGE,loop,69,75,,kernel_covariance,0.001006702493091026,0.012162,MAYBE,False,False,False
polybench/covariance,verify,LARGE,loop,72,73,,kernel_covariance,0.0010015704790660594,0.0121,MAYBE,False,False,False
polybench/covariance,verify,LARGE,loop,78,80,,kernel_covariance,0.0002848267783856455,0.003441,MAYBE,False,False,False
polybench/covariance,verify,LARGE,loop,79,80,,kernel_covariance,0.0002789497945828612,0.00337,MAYBE,False,False,False
polybench/covariance,verify,LARGE,loop,83,90,,kernel_covariance,0.976780368092878,11.80051,YES,False,False,False
polybench/covariance,verify,LARGE,loop,84,90,,kernel_covariance,0.9767749877555939,11.800445,YES,False,False,False
polybench/covariance,verify,LARGE,loop,87,88,,kernel_covariance,0.9705049082333811,11.724696,YES,False,False,False
polybench/covariance,verify,LARGE,function,64,93,kernel_covariance,kernel_covariance,0.9780718973643547,11.816113,YES,False,False,False
polybench/covariance,verify,LARGE,loop,47,51,,print_array,0.020845413225216696,0.251834,MAYBE,True,False,False
polybench/covariance,verify,LARGE,loop,48,51,,print_array,0.020840529534451004,0.251775,MAYBE,True,False,False
polybench/covariance,verify,LARGE,function,44,53,print_array,print_array,0.020845413225216696,0.251834,MAYBE,True,False,False
polybench/doitgen,agent,default,function,85,136,main,main,1.0,0.007173,YES,True,False,False
polybench/doitgen,agent,default,loop,30,33,,init_array,0.03638644918444166,0.000261,MAYBE,True,False,False
polybench/doitgen,agent,default,loop,31,33,,init_array,0.03582880245364562,0.000257,MAYBE,True,False,False
polybench/doitgen,agent,default,loop,32,33,,init_array,0.03094939355918026,0.000222,MAYBE,True,False,False
polybench/doitgen,agent,default,loop,34,36,,init_array,0.0009758817788930713,7e-06,MAYBE,True,False,False
polybench/doitgen,agent,default,loop,35,36,,init_array,0.0009758817788930713,7e-06,MAYBE,True,False,False
polybench/doitgen,agent,default,function,27,37,init_array,init_array,0.03750174264603374,0.000269,MAYBE,True,False,False
polybench/doitgen,agent,default,loop,69,78,,kernel_doitgen,0.6616478460895023,0.004746,YES,False,False,False
polybench/doitgen,agent,default,loop,70,78,,kernel_doitgen,0.6616478460895023,0.004746,YES,False,False,False
polybench/doitgen,agent,default,loop,71,75,,kernel_doitgen,0.6451972675310191,0.004628,YES,False,False,False
polybench/doitgen,agent,default,loop,73,74,,kernel_doitgen,0.4850132441098564,0.003479,YES,False,False,False
polybench/doitgen,agent,default,loop,76,77,,kernel_doitgen,0.0075282308657465494,5.4e-05,MAYBE,False,False,False
polybench/doitgen,agent,default,function,65,81,kernel_doitgen,kernel_doitgen,0.6616478460895023,0.004746,YES,False,False,False
polybench/doitgen,agent,default,loop,48,53,,print_array,0.2952739439565036,0.002118,YES,True,False,False
polybench/doitgen,agent,default,loop,49,53,,print_array,0.2952739439565036,0.002118,YES,True,False,False
polybench/doitgen,agent,default,loop,50,53,,print_array,0.29067335842743625,0.002085,YES,True,False,False
polybench/doitgen,agent,default,function,45,55,print_array,print_array,0.2952739439565036,0.002118,YES,True,False,False
polybench/doitgen,verify,LARGE,function,85,136,main,main,1.0,14.063954,YES,True,False,False
polybench/doitgen,verify,LARGE,loop,30,33,,init_array,0.008097580523940849,0.113884,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,loop,31,33,,init_array,0.008097367212662953,0.113881,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,loop,32,33,,init_array,0.007943783092578375,0.111721,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,loop,34,36,,init_array,4.806614128572946e-05,0.000676,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,loop,35,36,,init_array,4.756841497064054e-05,0.000669,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,function,27,37,init_array,init_array,0.008145646665226578,0.11456,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,loop,69,78,,kernel_doitgen,0.9156383048465602,12.877495,YES,False,False,False
polybench/doitgen,verify,LARGE,loop,70,78,,kernel_doitgen,0.9156374516014486,12.877483,YES,False,False,False
polybench/doitgen,verify,LARGE,loop,71,75,,kernel_doitgen,0.9140728844818463,12.855479,YES,False,False,False
polybench/doitgen,verify,LARGE,loop,73,74,,kernel_doitgen,0.8730103923832514,12.277978,YES,False,False,False
polybench/doitgen,verify,LARGE,loop,76,77,,kernel_doitgen,0.0012644381516037381,0.017783,MAYBE,False,False,False
polybench/doitgen,verify,LARGE,function,65,81,kernel_doitgen,kernel_doitgen,0.9156383048465602,12.877495,YES,False,False,False
polybench/doitgen,verify,LARGE,loop,48,53,,print_array,0.07525991623692739,1.058452,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,loop,49,53,,print_array,0.0752596318218902,1.058448,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,loop,50,53,,print_array,0.07511287366269827,1.056384,MAYBE,True,False,False
polybench/doitgen,verify,LARGE,function,45,55,print_array,print_array,0.07525991623692739,1.058452,MAYBE,True,False,False
polybench/durbin,agent,default,function,98,163,main,main,1.0,0.003482,YES,True,False,False
polybench/durbin,agent,default,loop,33,42,,init_array,0.789488799540494,0.002749,YES,True,False,False
polybench/durbin,agent,default,loop,38,41,,init_array,0.7834577828834004,0.002728,YES,True,False,False
polybench/durbin,agent,default,function,30,43,init_array,init_array,0.789488799540494,0.002749,YES,True,False,False
polybench/durbin,agent,default,loop,79,89,,kernel_durbin,0.17260195290063182,0.000601,MAYBE,False,False,False
polybench/durbin,agent,default,loop,83,84,,kernel_durbin,0.10310166570936244,0.000359,MAYBE,False,False,False
polybench/durbin,agent,default,loop,86,87,,kernel_durbin,0.061171740379092475,0.000213,MAYBE,False,False,False
polybench/durbin,agent,default,function,72,94,kernel_durbin,kernel_durbin,0.17260195290063182,0.000601,MAYBE,False,False,False
polybench/durbin,agent,default,loop,55,58,,print_array,0.008902929350947731,3.1e-05,MAYBE,True,False,False
polybench/durbin,agent,default,function,52,59,print_array,print_array,0.009190120620333142,3.2e-05,MAYBE,True,False,False
polybench/dynprog,agent,default,function,86,136,main,main,1.0,0.011503,YES,True,False,False
polybench/dynprog,agent,default,loop,29,33,,init_array,0.0009562722767973573,1.1e-05,MAYBE,True,False,False
polybench/dynprog,agent,default,loop,30,33,,init_array,0.0008693384334521431,1e-05,MAYBE,True,False,False
